timestamp,open,high,low,close,volume,regime
2024-01-01 00:34:00,65150.93079703005,65311.183481224936,65103.403853999014,65229.764781873775,7.560117134410137,1
2024-01-01 00:35:00,65229.764781873775,65242.07680010601,65182.052312489555,65196.948495514946,2.57831358773424,1
2024-01-01 00:36:00,65196.948495514946,65222.63746994046,65103.74171127508,65153.03654546511,5.924341129089022,1
2024-01-01 00:37:00,65153.03654546511,65305.083599799684,65091.20205073389,65238.189207116025,2.9656101758912867,1
2024-01-01 00:38:00,65238.189207116025,65294.41673727647,65191.99232890413,65220.77344928602,3.0694247946629623,1
2024-01-01 00:39:00,65220.77344928602,65239.3986305813,65083.0297219352,65097.27599172484,12.844063281838736,1
2024-01-01 00:40:00,65097.27599172484,65158.54544811893,64905.001552888185,64987.91707142285,7.842246017223176,1
2024-01-01 00:41:00,64987.91707142285,65016.5069480913,64883.60094345924,64899.58689639357,6.482760843351821,1
2024-01-01 00:42:00,64899.58689639357,64953.51147880954,64896.58263200077,64949.283178496786,5.672586954952071,1
2024-01-01 00:43:00,64949.283178496786,64985.11274545641,64911.26336874084,64964.45783835628,8.922978890435427,1
2024-01-01 00:44:00,64964.45783835628,65068.95822325788,64939.993028252386,65033.042637521554,5.5464778248831506,1
2024-01-01 00:45:00,65033.042637521554,65038.63109001859,64985.982252598944,64992.664989025005,4.701186179090689,1
2024-01-01 00:46:00,64992.664989025005,65025.767964430415,64968.99678124091,65009.4207178692,13.842574582100456,1
2024-01-01 00:47:00,65009.4207178692,65109.104623973006,64953.39333100216,65071.72480996128,5.106034095781146,1
2024-01-01 00:48:00,65071.72480996128,65109.63363520976,64976.09690717462,65042.8316751021,16.520684527110316,1
2024-01-01 00:49:00,65042.8316751021,65165.29147461627,64946.987840545706,65088.697464070305,5.297074700418778,1
2024-01-01 00:50:00,65088.697464070305,65107.76871634065,65017.05902791136,65025.37339203703,11.59120113817896,1
2024-01-01 00:51:00,65025.37339203703,65052.31600814205,64979.75783182113,64991.26233160341,8.618608766568764,1
2024-01-01 00:52:00,64991.26233160341,65002.04722076844,64928.73827765153,64955.347715433905,10.351076218980735,1
2024-01-01 00:53:00,64955.347715433905,64998.35092906331,64795.12326670691,64840.13255240151,8.792544017636764,1
2024-01-01 00:54:00,64840.13255240151,64939.42892994779,64799.51234761724,64888.79239535783,11.33809216490968,1
2024-01-01 00:55:00,64888.79239535783,64925.17731623793,64833.162082575756,64844.40174470077,17.68741695488131,1
2024-01-01 00:56:00,64844.40174470077,64847.061534197506,64844.262964699024,64846.913893217,4.356397966532976,1
2024-01-01 00:57:00,64846.913893217,64900.18966814953,64838.962924630396,64894.97323728666,18.052554244487307,1
2024-01-01 00:58:00,64894.97323728666,64972.021344473,64882.7380050764,64939.737579828514,6.180168151594589,1
2024-01-01 00:59:00,64939.737579828514,65014.1582754168,64930.43821360271,65005.85127612944,2.4918532245179668,1
2024-01-01 01:00:00,65005.85127612944,65034.62317335303,64950.30173318298,64997.54819401665,11.137656718723386,1
2024-01-01 01:01:00,64997.54819401665,65051.30989955454,64901.32602578632,64957.57811632423,12.154218237527779,1
2024-01-01 01:02:00,64957.57811632423,64969.386437397276,64945.27288950381,64951.109815018186,9.989056647335536,1
2024-01-01 01:03:00,64951.109815018186,64974.730858944466,64760.64136969445,64788.017471042476,6.028477761328783,1
2024-01-01 01:04:00,64788.017471042476,64821.52906068163,64610.817430980496,64648.67990917303,4.206938169490879,1
2024-01-01 01:05:00,64648.67990917303,64676.664391839025,64490.15164944971,64521.70670698858,5.378520725567815,1
2024-01-01 01:06:00,64521.70670698858,64556.01447689739,64407.32407490046,64426.48104013525,8.163443133305897,1
2024-01-01 01:07:00,64426.48104013525,64486.9673624953,64412.48644828543,64466.40363971355,6.265265966009289,1
2024-01-01 01:08:00,64466.40363971355,64596.20166105283,64309.29721756962,64380.133500381125,3.948791746514761,1
2024-01-01 01:09:00,64380.133500381125,64394.54922438722,64320.74985343014,64344.90186948028,6.323577289141538,1
2024-01-01 01:10:00,64344.90186948028,64536.18993003936,64299.6090366904,64471.58684350831,4.486322631453899,1
2024-01-01 01:11:00,64471.58684350831,64494.381302471455,64418.622759195365,64438.42291992094,4.937801756114328,1
2024-01-01 01:12:00,64438.42291992094,64531.79357086267,64424.043606064464,64510.9981985457,11.436114388870342,1
2024-01-01 01:13:00,64510.9981985457,64524.92614418881,64390.62568702574,64421.9455057998,3.6214281555608037,1
2024-01-01 01:14:00,64421.9455057998,64529.52446285482,64341.056380327944,64403.38191397322,9.00085227795318,1
2024-01-01 01:15:00,64403.38191397322,64425.17784084862,64289.2880950674,64312.893031767846,5.340950567987847,1
2024-01-01 01:16:00,64312.893031767846,64337.98023055689,64266.33563958706,64281.47299271155,8.689247146336202,1
2024-01-01 01:17:00,64281.47299271155,64369.4257708572,64271.651580995785,64363.78298943669,4.239631976585948,1
2024-01-01 01:18:00,64363.78298943669,64379.76263135088,64182.87324912125,64198.30494978911,6.470144266974915,1
2024-01-01 01:19:00,64198.30494978911,64241.56162906589,64198.102102315235,64241.422808206735,4.408158450133388,1
2024-01-01 01:20:00,64241.422808206735,64270.97985681376,64225.49334854463,64265.61634668189,8.793429235706729,1
2024-01-01 01:21:00,64265.61634668189,64309.48280277856,64163.139653435406,64209.62653935101,2.4658595802972494,1
2024-01-01 01:22:00,64209.62653935101,64248.231667789354,64029.560345407335,64071.63447970493,6.9653629839964655,1
2024-01-01 01:23:00,64071.63447970493,64103.64869304897,64049.13293547685,64079.848095574685,3.3356664928175257,1
2024-01-01 01:24:00,64079.848095574685,64081.31702531707,64027.06003287031,64030.23497398981,4.969907729891311,1
2024-01-01 01:25:00,64030.23497398981,64077.06673134579,64017.983774286455,64053.86304741814,6.010344258395592,1
2024-01-01 01:26:00,64053.86304741814,64110.63244734114,64032.55651924971,64057.24369618406,11.284662508739897,1
2024-01-01 01:27:00,64057.24369618406,64241.21991922764,63986.75229592325,64212.43315224111,2.665813788915821,1
2024-01-01 01:28:00,64212.43315224111,64318.97184886217,64127.64432604852,64190.662990061064,2.3867716726159265,1
2024-01-01 01:29:00,64190.662990061064,64199.06699845232,64084.932470962616,64093.398329390766,14.377555148036476,1
2024-01-01 01:30:00,64093.398329390766,64116.53433640895,64086.95140984214,64111.915774380366,5.96222943514267,1
2024-01-01 01:31:00,64111.915774380366,64178.940518606585,64087.16058995923,64134.35462600601,2.57667314079867,1
2024-01-01 01:32:00,64134.35462600601,64338.93757910936,64089.99669228725,64266.39324002913,5.695940698632967,1
2024-01-01 01:33:00,64266.39324002913,64392.53311055045,64230.76417795497,64348.18294948761,5.503645821732845,1
2024-01-01 01:34:00,64348.18294948761,64401.23644693856,64325.64343648196,64383.915919451894,5.180639173209108,1
2024-01-01 01:35:00,64383.915919451894,64527.013128225466,64382.94394541143,64526.52335323973,8.390880668465837,1
2024-01-01 01:36:00,64526.52335323973,64567.20332747977,64307.14367443258,64412.75376322745,2.644716437857961,1
2024-01-01 01:37:00,64412.75376322745,64448.90288689138,64323.010758002354,64352.22978137973,7.498130999030518,1
2024-01-01 01:38:00,64352.22978137973,64396.620945165014,64206.251088163976,64264.075984138515,5.514014339319593,1
2024-01-01 01:39:00,64264.075984138515,64313.78285979233,64170.811561551935,64227.78511544415,7.022002663646877,1
2024-01-01 01:40:00,64227.78511544415,64274.93359361564,64039.034614065844,64096.43741806148,12.441253771605574,1
2024-01-01 01:41:00,64096.43741806148,64173.26092605698,64086.68167269425,64158.78571618011,13.33269525114208,1
2024-01-01 01:42:00,64158.78571618011,64177.9930276815,64129.6365141302,64138.68258428778,18.842527099485867,1
2024-01-01 01:43:00,64138.68258428778,64173.41789265629,63960.98032724149,63998.46199084035,2.313917884386296,1
2024-01-01 01:44:00,63998.46199084035,64064.85172337374,63833.43053061974,63902.24871123913,9.009973305130407,1
2024-01-01 01:45:00,63902.24871123913,63951.108236935295,63881.79844310794,63933.57811599463,11.545266808379218,1
2024-01-01 01:46:00,63933.57811599463,64037.40439236639,63911.06778291769,64015.233433156296,5.103113589360756,1
2024-01-01 01:47:00,64015.233433156296,64251.63007089229,63972.91407581452,64208.24552902723,7.1317776182928965,1
2024-01-01 01:48:00,64208.24552902723,64509.958313735464,64196.9429689913,64490.17068892063,16.099008403496367,1
2024-01-01 01:49:00,64490.17068892063,64546.17856055071,64480.01363429469,64531.548494965005,6.398611768276903,1
2024-01-01 01:50:00,64531.548494965005,64552.35977809298,64407.32606198243,64437.054485164226,15.770463334548788,1
2024-01-01 01:51:00,64437.054485164226,64448.97360532438,64218.64166790768,64232.26905271936,7.012270696584386,1
2024-01-01 01:52:00,64232.26905271936,64283.964733745655,64194.53928225877,64259.34727011706,9.516885499389472,1
2024-01-01 01:53:00,64259.34727011706,64294.59875387736,64143.41865793921,64182.27386083193,12.604323932255205,1
2024-01-01 01:54:00,64182.27386083193,64186.05704548032,64132.29474748267,64143.569646174736,3.758493384336115,1
2024-01-01 01:55:00,64143.569646174736,64153.624607369755,64074.09741873432,64085.959407076625,9.356611368953867,1
2024-01-01 01:56:00,64085.959407076625,64100.91416614557,64053.074047739254,64073.707047717115,5.421846100127213,1
2024-01-01 01:57:00,64073.707047717115,64212.30212565647,64044.54664547953,64177.44047939729,15.014074855641251,1
2024-01-01 01:58:00,64177.44047939729,64285.1178546356,64107.91088506834,64193.84249084128,6.031325938053802,1
2024-01-01 01:59:00,64193.84249084128,64213.06689386434,64160.41061328683,64179.85129807747,5.983435171532693,1
2024-01-01 02:00:00,64179.85129807747,64186.19860287704,64067.48150321607,64081.432739324446,4.401238776807091,1
2024-01-01 02:01:00,64081.432739324446,64113.386493873324,63861.40550730167,63921.740244258086,7.087400997475797,1
2024-01-01 02:02:00,63921.740244258086,63956.56094260167,63849.627415072086,63876.3902072992,10.160852372677894,1
2024-01-01 02:03:00,63876.3902072992,63882.658723531495,63868.45509958195,63872.51458229972,7.649811323957555,1
2024-01-01 02:04:00,63872.51458229972,64059.44989534666,63858.2366383722,64043.17522636979,27.7140710663026,1
2024-01-01 02:05:00,64043.17522636979,64065.44354086627,64032.28090952995,64056.970880883644,5.626449780200707,1
2024-01-01 02:06:00,64056.970880883644,64189.82777580462,64042.00138949824,64152.67899466291,4.369310782841761,1
2024-01-01 02:07:00,64152.67899466291,64265.14261692656,63966.17782478762,64105.915322858,6.823111564508667,1
2024-01-01 02:08:00,64105.915322858,64147.60912406713,63965.19842285832,63993.25458403605,9.065678966673294,1
2024-01-01 02:09:00,63993.25458403605,63997.43575018182,63897.52994149817,63901.893005124446,3.4359548941069877,1
2024-01-01 02:10:00,63901.893005124446,63905.4222308522,63831.17700761994,63833.65606541381,16.20992953683365,1
2024-01-01 02:11:00,63833.65606541381,64087.96272723103,63713.342852751266,64038.73474580398,6.334582145888309,1
2024-01-01 02:12:00,64038.73474580398,64055.03079383666,63945.503641893665,63961.11467498702,20.4422052331275,1
2024-01-01 02:13:00,63961.11467498702,64059.397804006214,63932.0237215776,64042.839953451396,16.45004445020009,1
2024-01-01 02:14:00,64042.839953451396,64093.27623550311,63916.71109215453,63957.381779116695,10.985884436892086,1
2024-01-01 02:15:00,63957.381779116695,64071.10652735274,63927.9649671116,64048.03238301156,7.293237216147202,1
2024-01-01 02:16:00,64048.03238301156,64110.43891240304,64023.78302192201,64086.29637157375,4.026898209781617,1
2024-01-01 02:17:00,64086.29637157375,64132.886704847755,64014.443634681644,64072.52058340268,5.060447579528694,1
2024-01-01 02:18:00,64072.52058340268,64103.16215158571,64045.5335547586,64069.88439712208,3.874286899664675,1
2024-01-01 02:19:00,64069.88439712208,64102.72177852246,63930.41233515027,64008.23753688379,3.776098435159696,1
2024-01-01 02:20:00,64008.23753688379,64074.82618824777,63985.81972087007,64052.34614478113,8.778948082425282,1
2024-01-01 02:21:00,64052.34614478113,64110.62363294714,63975.38910922439,64009.9130526446,8.985094939561915,1
2024-01-01 02:22:00,64009.9130526446,64052.48278701242,63783.76501942869,63893.51687334231,2.904402547634918,1
2024-01-01 02:23:00,63893.51687334231,63907.40400227742,63749.88322703498,63772.31685472798,5.513017932052382,1
2024-01-01 02:24:00,63772.31685472798,63845.930472417036,63738.58039710063,63790.101798126474,4.5448468016888635,1
2024-01-01 02:25:00,63790.101798126474,63943.82712430728,63788.587545147384,63942.47318815486,17.71226809316555,1
2024-01-01 02:26:00,63942.47318815486,64002.46366774831,63900.90900511906,63959.09742681049,2.100406519846377,1
2024-01-01 02:27:00,63959.09742681049,63965.67803725014,63938.71145378317,63948.99460837171,23.359012166669167,1
2024-01-01 02:28:00,63948.99460837171,64030.830655715166,63912.62230192498,63977.691029654445,10.467034438837082,1
2024-01-01 02:29:00,63977.691029654445,64107.04251359237,63975.88454674705,64104.30304734771,1.5896261379896905,1
2024-01-01 02:30:00,64104.30304734771,64140.950432677426,64093.00691307228,64126.68017693473,5.0292964155924205,1
2024-01-01 02:31:00,64126.68017693473,64136.54861330752,64079.55618494159,64088.43561187676,9.658568748561724,1
2024-01-01 02:32:00,64088.43561187676,64200.02032205181,64085.21508386342,64196.06784973323,4.910977245619974,1
2024-01-01 02:33:00,64196.06784973323,64246.0914866799,64187.41803033581,64238.63848721196,6.272137109371583,1
2024-01-01 02:34:00,64238.63848721196,64435.04915047523,64179.13245726244,64387.9055709433,28.94371476089708,1
2024-01-01 02:35:00,64387.9055709433,64423.625021365326,64366.00741880382,64406.8904515165,5.733186720485687,1
2024-01-01 02:36:00,64406.8904515165,64453.070321955056,64237.884959342424,64289.88222514458,3.860868061856613,1
2024-01-01 02:37:00,64289.88222514458,64309.234202869884,64144.59273054996,64159.22983211196,12.80133456877252,1
2024-01-01 02:38:00,64159.22983211196,64331.78153664186,64139.31833661373,64319.39641366903,3.185027462139347,1
2024-01-01 02:39:00,64319.39641366903,64506.36183300075,64296.44351017175,64486.98050976687,11.263206513621066,1
2024-01-01 02:40:00,64486.98050976687,64531.88480460757,64435.731708045896,64470.90527136494,10.490797026821344,1
2024-01-01 02:41:00,64470.90527136494,64491.368011426275,64417.159068371206,64435.13803924715,22.101067317976216,1
2024-01-01 02:42:00,64435.13803924715,64600.191573438526,64396.924774752304,64577.67928906887,9.476215607811627,1
2024-01-01 02:43:00,64577.67928906887,64582.537301269454,64468.652239286195,64471.735181134616,6.421090392231859,1
2024-01-01 02:44:00,64471.735181134616,64524.146385488544,64355.373740833886,64386.49771069994,7.260714972749455,1
2024-01-01 02:45:00,64386.49771069994,64454.77971509748,64381.98295011271,64449.917779444375,26.652886708986806,1
2024-01-01 02:46:00,64449.917779444375,64478.13228114973,64402.13428516655,64413.05837621449,7.673152453539478,1
2024-01-01 02:47:00,64413.05837621449,64450.518588349005,64377.66211640602,64413.85176473195,6.499650621969982,1
2024-01-01 02:48:00,64413.85176473195,64427.52562564841,64382.54322311792,64399.34806181092,7.105462144988105,1
2024-01-01 02:49:00,64399.34806181092,64466.17628120795,64349.60460539667,64433.245420069514,9.82993946153433,1
2024-01-01 02:50:00,64433.245420069514,64578.851365023045,64422.515627998975,64570.567021269395,5.894790627352318,1
2024-01-01 02:51:00,64570.567021269395,64588.26642737643,64561.25427800601,64580.632110813145,3.974597362347934,1
2024-01-01 02:52:00,64580.632110813145,64680.37679592601,64541.655916060714,64644.3026849211,4.939103198503747,1
2024-01-01 02:53:00,64644.3026849211,64673.797605968124,64428.42374280253,64446.797652191955,4.3449001469188815,1
2024-01-01 02:54:00,64446.797652191955,64455.251675949425,64418.50689511636,64443.376970658304,6.738997737163946,1
2024-01-01 02:55:00,64443.376970658304,64458.58336321738,64351.994896437645,64363.15492892538,5.112829049349067,1
2024-01-01 02:56:00,64363.15492892538,64368.4300839758,64235.17435668699,64246.772211267795,6.635079934179307,1
2024-01-01 02:57:00,64246.772211267795,64338.7842840912,64123.79750692132,64163.42946408473,6.746997963975884,1
2024-01-01 02:58:00,64163.42946408473,64181.398573619525,64122.23498635706,64132.554973944454,8.653869244339404,1
2024-01-01 02:59:00,64132.554973944454,64269.73258574228,64069.26652984873,64221.94638026657,4.145962660939196,1
2024-01-01 03:00:00,64221.94638026657,64232.345918281484,64088.78593275506,64095.455536197405,20.52671132799153,1
2024-01-01 03:01:00,64095.455536197405,64132.786688867665,64046.195897989666,64099.68245451551,15.599427580878006,1
2024-01-01 03:02:00,64099.68245451551,64127.654530335465,64040.90813980181,64054.4117877683,10.213513126449675,1
2024-01-01 03:03:00,64054.4117877683,64062.77658711908,64016.09637556814,64024.209515027,11.49254916839891,1
2024-01-01 03:04:00,64024.209515027,64166.372008996455,63962.82572770232,64121.7911648675,3.738289574390376,1
2024-01-01 03:05:00,64121.7911648675,64186.5633910665,64101.33012524556,64174.83098920203,5.205390904694724,1
2024-01-01 03:06:00,64174.83098920203,64344.5507792384,64133.61730075424,64304.85543208744,5.563172016881753,1
2024-01-01 03:07:00,64304.85543208744,64312.46007984459,64282.06530936668,64291.238331144676,3.1500007529473164,1
2024-01-01 03:08:00,64291.238331144676,64295.32009675529,64220.87824879233,64225.40963744372,5.889551505242544,1
2024-01-01 03:09:00,64225.40963744372,64250.975834159224,64175.49741924017,64205.12800931381,28.882054069883143,1
2024-01-01 03:10:00,64205.12800931381,64271.19687480659,64180.45802370771,64229.76641816212,7.8776908462483615,1
2024-01-01 03:11:00,64229.76641816212,64253.12316373034,64224.45887035598,64248.062911844216,18.51647275811825,1
2024-01-01 03:12:00,64248.062911844216,64330.23259256001,64069.53285871188,64144.8431234739,17.782914763421918,1
2024-01-01 03:13:00,64144.8431234739,64165.38450165626,64139.22434413432,64154.832699606566,4.194984487031882,1
2024-01-01 03:14:00,64154.832699606566,64184.64216907859,64145.65172412788,64178.07872176662,7.551660829604611,1
2024-01-01 03:15:00,64178.07872176662,64483.176304657616,64117.75951835055,64421.71225378234,5.823482746512334,1
2024-01-01 03:16:00,64421.71225378234,64624.384485689174,64406.37095520677,64604.36500326699,12.924300473975375,1
2024-01-01 03:17:00,64604.36500326699,64613.55207241932,64507.83735202468,64522.972223282886,9.79794777940175,1
2024-01-01 03:18:00,64522.972223282886,64529.854637618555,64484.65644792587,64496.44843974535,20.07465140072778,1
2024-01-01 03:19:00,64496.44843974535,64527.48025552196,64338.72651954582,64356.15815129008,8.362533958936915,1
2024-01-01 03:20:00,64356.15815129008,64364.041219861756,64280.49085546889,64300.42182343554,12.132073996464184,1
2024-01-01 03:21:00,64300.42182343554,64359.69218993122,64255.339606954534,64332.14813416268,5.022356988463265,1
2024-01-01 03:22:00,64332.14813416268,64473.0397339593,64307.690011875704,64449.79750777601,3.066755349076997,1
2024-01-01 03:23:00,64449.79750777601,64504.30074559244,64337.154570293096,64380.60254516302,11.05236569233865,1
2024-01-01 03:24:00,64380.60254516302,64403.3744052022,64286.992179442175,64318.71864426742,8.077024686261822,1
2024-01-01 03:25:00,64318.71864426742,64328.76613256083,64106.76397133422,64112.838700212786,10.300447929714704,1
2024-01-01 03:26:00,64112.838700212786,64160.509280249906,64025.2904137784,64098.47749609791,17.27535098611589,1
2024-01-01 03:27:00,64098.47749609791,64142.489096479665,63980.14260793027,63997.61074624267,9.042370151411006,1
2024-01-01 03:28:00,63997.61074624267,64004.613238035214,63944.22552563989,63948.06641087817,12.154750190444332,1
2024-01-01 03:29:00,63948.06641087817,63952.95374868497,63857.66764289873,63865.23504529336,13.64012236482593,1
2024-01-01 03:30:00,63865.23504529336,63898.49645947504,63841.12034418465,63857.4821997193,6.763387726883259,1
2024-01-01 03:31:00,63857.4821997193,63914.97811372892,63669.09126405011,63690.393185168796,5.155897008741141,1
2024-01-01 03:32:00,63690.393185168796,63696.77714753355,63544.7013082024,63551.511960283424,24.217241903166805,1
2024-01-01 03:33:00,63551.511960283424,63791.62133922434,63508.8033448882,63755.75830048233,9.314767634351114,1
2024-01-01 03:34:00,63755.75830048233,63807.226697251936,63597.659161331576,63633.91251126491,8.778366120870455,1
2024-01-01 03:35:00,63633.91251126491,63714.62710522774,63454.76050490028,63530.49605320064,4.096280486776107,1
2024-01-01 03:36:00,63530.49605320064,63726.54846696192,63511.15693757634,63706.81670461333,8.570363629985486,1
2024-01-01 03:37:00,63706.81670461333,63992.00002066839,63700.16414199382,63985.6997134455,8.965693164317706,1
2024-01-01 03:38:00,63985.6997134455,63997.89198941877,63851.685621401804,63874.5341616803,4.213064517716641,1
2024-01-01 03:39:00,63874.5341616803,63939.68766530623,63775.687306458065,63840.52905650799,11.510368245149795,1
2024-01-01 03:40:00,63840.52905650799,63879.40372923114,63834.7633395182,63874.51349770046,6.338751537011752,1
2024-01-01 03:41:00,63874.51349770046,64045.79570278621,63869.13265902767,64041.420569501955,1.9619339915210428,1
2024-01-01 03:42:00,64041.420569501955,64043.89314053438,63944.90512155937,63947.90180411093,5.396366147041689,1
2024-01-01 03:43:00,63947.90180411093,63973.45336803025,63899.268589322215,63925.65325673646,13.211140319564764,1
2024-01-01 03:44:00,63925.65325673646,64064.99250877517,63876.14700929962,64001.46948832773,4.311457835930958,1
2024-01-01 03:45:00,64001.46948832773,64048.42582004057,63997.52827745778,64044.4880191918,31.532908046433086,1
2024-01-01 03:46:00,64044.4880191918,64131.87394756328,63929.662686594165,64009.63282445632,9.841907110428304,1
2024-01-01 03:47:00,64009.63282445632,64054.807589004035,63958.9016331988,63998.064078879586,28.270907949712246,1
2024-01-01 03:48:00,63998.064078879586,64008.67788329231,63837.9049694588,63867.358035092395,3.8139409005827587,1
2024-01-01 03:49:00,63867.358035092395,63879.35093327433,63834.09890842055,63845.81809058162,3.5749923444493774,1
2024-01-01 03:50:00,63845.81809058162,63853.93218502453,63806.396327109396,63821.58341610035,6.40104548859983,1
2024-01-01 03:51:00,63821.58341610035,63879.89070266172,63762.221528249494,63845.08602273491,3.452222810799529,1
2024-01-01 03:52:00,63845.08602273491,63865.20732012002,63777.195127482155,63793.18055337097,5.619448225871466,1
2024-01-01 03:53:00,63793.18055337097,63902.753860978075,63725.63978936111,63839.57783014193,19.158892652202905,1
2024-01-01 03:54:00,63839.57783014193,63950.33412905967,63830.370786931184,63937.83164710582,6.142666217430226,1
2024-01-01 03:55:00,63937.83164710582,63954.073772545846,63937.67029671411,63954.017125017,2.843580746172725,1
2024-01-01 03:56:00,63954.017125017,63997.181444748254,63936.981284102265,63989.0405584094,8.854302072834189,1
2024-01-01 03:57:00,63989.0405584094,64076.25943738669,63902.28165933437,63995.42237875865,16.340143554278235,1
2024-01-01 03:58:00,63995.42237875865,64048.93967807345,63906.52755091682,63996.71038836352,2.405018072708301,1
2024-01-01 03:59:00,63996.71038836352,64045.08358528047,63887.37727005862,63928.72431181974,3.2858789581884986,1
2024-01-01 04:00:00,63928.72431181974,63977.282384164806,63890.178691497014,63960.35249790716,7.640949803947146,1
2024-01-01 04:01:00,63960.35249790716,64032.76557580926,63869.62142831246,63952.29797726534,3.602393622133627,1
2024-01-01 04:02:00,63952.29797726534,64179.531949289885,63933.22692090911,64154.37140833884,6.682712337071267,1
2024-01-01 04:03:00,64154.37140833884,64342.333229100645,64124.2229909245,64307.0608879228,17.537786807786947,1
2024-01-01 04:04:00,64307.0608879228,64346.87375354606,64305.40158706686,64345.56601576353,5.891328467777726,1
2024-01-01 04:05:00,64345.56601576353,64368.95497105513,64239.106358097364,64273.20390499352,9.724540647492844,1
2024-01-01 04:06:00,64273.20390499352,64298.9362881524,64149.930791342245,64167.24199502405,10.151279888614104,1
2024-01-01 04:07:00,64167.24199502405,64288.1480097736,64164.779083709174,64283.173877046225,4.590679419655938,1
2024-01-01 04:08:00,64283.173877046225,64323.66133917643,64275.83559088039,64309.79507171305,3.923390374234108,1
2024-01-01 04:09:00,64309.79507171305,64379.232710920056,64261.924151555184,64357.398153430215,13.422442824464634,1
2024-01-01 04:10:00,64357.398153430215,64362.79242679444,64177.11139316293,64190.2697789284,7.609781248750805,1
2024-01-01 04:11:00,64190.2697789284,64311.27276124742,64145.49051465605,64280.852373825845,8.376024306827553,1
2024-01-01 04:12:00,64280.852373825845,64351.5639127114,64242.53714821403,64325.953780887954,7.2332002900533885,1
